,method,fold,selected,metric,value
210,lift_relevance_centrality,0,7,A,0.9
211,lift_relevance_centrality,0,7,MCC,0.6666666666666666
212,lift_relevance_centrality,0,8,A,0.85
213,lift_relevance_centrality,0,8,MCC,0.4900980294098034
214,lift_relevance_centrality,0,9,A,0.8
215,lift_relevance_centrality,0,9,MCC,0.375
216,lift_relevance_centrality,0,10,A,0.8
217,lift_relevance_centrality,0,10,MCC,0.375
218,lift_relevance_centrality,0,11,A,0.85
219,lift_relevance_centrality,0,11,MCC,0.4900980294098034
220,equal_relevance_centrality,0,2,A,0.7
221,equal_relevance_centrality,0,2,MCC,0.3572172541558802
222,equal_relevance_centrality,0,3,A,0.8
223,equal_relevance_centrality,0,3,MCC,0.49099025303098287
224,equal_relevance_centrality,0,4,A,0.8
225,equal_relevance_centrality,0,4,MCC,0.49099025303098287
226,equal_relevance_centrality,0,5,A,0.85
227,equal_relevance_centrality,0,5,MCC,0.4900980294098034
228,equal_relevance_centrality,0,6,A,0.95
229,equal_relevance_centrality,0,6,MCC,0.8401680504168059
230,equal_relevance_centrality,0,7,A,0.9
231,equal_relevance_centrality,0,7,MCC,0.6666666666666666
232,equal_relevance_centrality,0,8,A,0.85
233,equal_relevance_centrality,0,8,MCC,0.4900980294098034
234,equal_relevance_centrality,0,9,A,0.75
235,equal_relevance_centrality,0,9,MCC,0.14002800840280097
236,equal_relevance_centrality,0,10,A,0.8
237,equal_relevance_centrality,0,10,MCC,0.375
238,equal_relevance_centrality,0,11,A,0.85
239,equal_relevance_centrality,0,11,MCC,0.4900980294098034
240,relevance_relevance_centrality,0,2,A,0.7
241,relevance_relevance_centrality,0,2,MCC,0.3572172541558802
242,relevance_relevance_centrality,0,3,A,0.8
243,relevance_relevance_centrality,0,3,MCC,0.49099025303098287
244,relevance_relevance_centrality,0,4,A,0.8
245,relevance_relevance_centrality,0,4,MCC,0.49099025303098287
246,relevance_relevance_centrality,0,5,A,0.85
247,relevance_relevance_centrality,0,5,MCC,0.4900980294098034
248,relevance_relevance_centrality,0,6,A,0.75
