,method,fold,selected,metric,value
356,confidence_relevance_centrality,0,18,A,0.875
357,confidence_relevance_centrality,0,18,MCC,0.7271428173249503
358,confidence_relevance_centrality,0,19,A,0.875
359,confidence_relevance_centrality,0,19,MCC,0.7271428173249503
360,lift_relevance_centrality,0,2,A,0.9270833333333334
361,lift_relevance_centrality,0,2,MCC,0.852359800696136
362,lift_relevance_centrality,0,3,A,0.9270833333333334
363,lift_relevance_centrality,0,3,MCC,0.8416833807014049
364,lift_relevance_centrality,0,4,A,0.9270833333333334
365,lift_relevance_centrality,0,4,MCC,0.8416833807014049
366,lift_relevance_centrality,0,5,A,0.8854166666666666
367,lift_relevance_centrality,0,5,MCC,0.7519116081424536
368,lift_relevance_centrality,0,6,A,0.875
369,lift_relevance_centrality,0,6,MCC,0.7271428173249503
370,lift_relevance_centrality,0,7,A,0.875
371,lift_relevance_centrality,0,7,MCC,0.7271428173249503
372,lift_relevance_centrality,0,8,A,0.875
373,lift_relevance_centrality,0,8,MCC,0.7271428173249503
374,lift_relevance_centrality,0,9,A,0.875
375,lift_relevance_centrality,0,9,MCC,0.7271428173249503
376,lift_relevance_centrality,0,10,A,0.875
377,lift_relevance_centrality,0,10,MCC,0.7271428173249503
378,lift_relevance_centrality,0,11,A,0.875
379,lift_relevance_centrality,0,11,MCC,0.7271428173249503
380,lift_relevance_centrality,0,12,A,0.875
381,lift_relevance_centrality,0,12,MCC,0.7271428173249503
382,lift_relevance_centrality,0,13,A,0.875
383,lift_relevance_centrality,0,13,MCC,0.7271428173249503
384,lift_relevance_centrality,0,14,A,0.875
385,lift_relevance_centrality,0,14,MCC,0.7271428173249503
386,lift_relevance_centrality,0,15,A,0.875
387,lift_relevance_centrality,0,15,MCC,0.7271428173249503
388,lift_relevance_centrality,0,16,A,0.875
389,lift_relevance_centrality,0,16,MCC,0.7271428173249503
390,lift_relevance_centrality,0,17,A,0.8645833333333334
391,lift_relevance_centrality,0,17,MCC,0.7042971527455699
